Syrian Arab Republic,2011,71.48614634
Chad,2011,50.33195122
Togo,2011,57.93078049
Thailand,2011,73.89239024
Tajikistan,2011,68.89178049
Turkmenistan,2011,65.16560976
Timor-Leste,2011,67.57673171
Tonga,2011,72.33473171
Trinidad and Tobago,2011,69.98031707
Tunisia,2011,74.34390244
Turkey,2011,74.36734146
Tanzania,2011,62.63209756
Uganda,2011,56.4637561
Ukraine,2011,70.80926829
Uruguay,2011,76.54119512
United States,2011,78.64146341
Uzbekistan,2011,67.98141463
St. Vincent and the Grenadines,2011,72.5187561
"Venezuela, RB",2011,73.79165854
Virgin Islands (U.S.),2011,79.37317073
Vietnam,2011,75.15680488
Vanuatu,2011,71.13456098
Samoa,2011,72.70126829
"Yemen, Rep.",2011,63.05353659
South Africa,2011,55.29565854
"Congo, Dem. Rep.",2011,57.39863415
Zambia,2011,57.42219512
Zimbabwe,2011,51.60036585
Aruba,2012,75.2057561
Afghanistan,2012,59.67960976
Angola,2012,51.464
Albania,2012,77.44397561
United Arab Emirates,2012,77.02414634
Argentina,2012,75.8162439
Armenia,2012,74.45209756
Antigua and Barbuda,2012,75.62180488
Australia,2012,82.04634146
Austria,2012,80.93658537
Azerbaijan,2012,70.62395122
Burundi,2012,55.78929268
Belgium,2012,80.38536585
Benin,2012,59.12197561
Burkina Faso,2012,57.87931707
Bangladesh,2012,70.86026829
Bulgaria,2012,74.31463415
Bahrain,2012,76.40763415
"Bahamas, The",2012,74.91446341
Bosnia and Herzegovina,2012,76.12017073
Belarus,2012,71.96585366
Belize,2012,69.90514634
Bolivia,2012,67.44546341
Brazil,2012,73.83958537
Barbados,2012,75.17102439
Brunei Darussalam,2012,78.25258537
Bhutan,2012,68.72290244
Botswana,2012,64.22273171
Central African Republic,2012,49.10529268
Canada,2012,81.56243902
Switzerland,2012,82.69756098
Channel Islands,2012,80.31865854
Chile,2012,80.89485366
China,2012,75.39292683
Cote d'Ivoire,2012,50.86334146
Cameroon,2012,54.5875122
"Congo, Rep.",2012,60.92390244
Colombia,2012,73.63078049
Comoros,2012,62.58297561
Cabo Verde,2012,72.82821951
Costa Rica,2012,79.05353659
Cuba,2012,79.14160976
Cyprus,2012,79.76226829
Czech Republic,2012,78.07560976
Germany,2012,80.89268293
Djibouti,2012,61.29597561
Denmark,2012,80.05121951
Dominican Republic,2012,73.13531707
Algeria,2012,74.32409756
Ecuador,2012,75.433
"Egypt, Arab Rep.",2012,70.72914634
Eritrea,2012,62.64497561
Spain,2012,82.42682927
Estonia,2012,76.32682927
Ethiopia,2012,62.79353659
Finland,2012,80.62682927
Fiji,2012,69.74321951
France,2012,81.96829268
